"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"ENSMUSG00000052087"	22.7754229297673	14.230293228056	31.3205526314786	2.20097731856488	1.13814427809518	0.270519583662471	0.946459357152253
"ENSMUSG00000062186"	5.59200147666466	10.5888533778209	0.595149575508457	0.0562052900604934	-4.15315026600347	0.270478734223475	0.946459357152253
"ENSMUSG00000040321"	801.745986870435	1071.9998939661	531.492079774769	0.495794899576339	-1.0121846649185	0.270561524264717	0.946488831844348
"ENSMUSG00000026694"	121.419016334993	95.3023036596087	147.535729010377	1.54808145600898	0.630481384330159	0.270747504584882	0.946816693680072
"ENSMUSG00000030075"	68.8243708769104	88.6547845495181	48.9939572043027	0.55263748542457	-0.855594671350845	0.270721509812018	0.946816693680072
"ENSMUSG00000067148"	2431.78969052708	2044.88836317048	2818.69101788368	1.37840826357556	0.463003255677051	0.270747479302376	0.946816693680072
"ENSMUSG00000057406"	953.345303006605	1105.50558931158	801.185016701627	0.724722719132101	-0.464498973207933	0.2710072279183	0.947402127074896
"ENSMUSG00000066640"	332.646263578822	273.593927251551	391.698599906092	1.43167870661819	0.517707763288903	0.27095381811552	0.947402127074896
"ENSMUSG00000097279"	10.3292855755962	4.35654842181477	16.3020227293776	3.74195834660018	1.90379349938901	0.2709831782385	0.947402127074896
"ENSMUSG00000027374"	1778.44093594152	1477.33937923104	2079.542492652	1.40762679306255	0.493264880020468	0.271087031021552	0.947573513974972
"ENSMUSG00000052395"	317.326998514904	248.207940306853	386.446056722955	1.55694477882215	0.638717776316617	0.271180958214465	0.947686644892958
"ENSMUSG00000023992"	23.9393651274592	15.9630280479314	31.9157022069871	1.99935138315584	0.999532045962928	0.271152466651116	0.947686644892958
"ENSMUSG00000028621"	293.493141365797	249.203845788622	337.782436942973	1.35544632497158	0.438767984270771	0.271287957441776	0.947952971707796
"ENSMUSG00000079662"	27.0970229003126	38.0318135856371	16.1622322149881	0.424966118920287	-1.2345802701409	0.271442940931808	0.948120780260073
"ENSMUSG00000035521"	785.261989333736	663.728515392248	906.795463275223	1.36621441183573	0.450183915998327	0.271427542821151	0.948120780260073
"ENSMUSG00000045555"	23.4234769441505	33.2929995059062	13.5539543823948	0.40711124210933	-1.29650503378419	0.271390225196844	0.948120780260073
"ENSMUSG00000096373"	32.8708579136998	5.51719638442643	60.2245194429732	10.9157831707733	3.4483437374522	0.271459161945971	0.948120780260073
"ENSMUSG00000048911"	429.497750825998	303.437931365791	555.557570286206	1.83087713452834	0.872534978817294	0.271538807150461	0.94829137869197
"ENSMUSG00000022477"	12426.9952442452	9705.046342388	15148.9441461024	1.56093475617293	0.642410236923191	0.271600369782995	0.948398796062022
"ENSMUSG00000009585"	633.403903678026	510.357507153908	756.450300202143	1.48219687101423	0.567737084602218	0.271638846259659	0.948425583878701
"ENSMUSG00000083339"	2.67817308978806	0	5.35634617957611	Inf	Inf	0.271700067869767	0.94853177112761
"ENSMUSG00000017307"	101.914930392369	78.6874407732136	125.142420011525	1.59037349266702	0.669365616290671	0.27182113341255	0.948739264879899
"ENSMUSG00000015176"	832.372340469458	971.101799814569	693.642881124347	0.714284415142468	-0.485429451147155	0.271801804953339	0.948739264879899
"ENSMUSG00000037148"	519.886459045383	425.611108375952	614.161809714813	1.44301170159382	0.529082998902515	0.271952554745844	0.949090371289395
"ENSMUSG00000033268"	18.7825810784522	8.71309684362954	28.8520653132749	3.31134450024731	1.72741711129184	0.272091274524128	0.94946686615084
"ENSMUSG00000069114"	341.950240327469	448.44778318147	235.452697473468	0.525039271691949	-0.929502757906198	0.272276535808162	0.949950371423891
"ENSMUSG00000093513"	2.10632193334453	0	4.21264386668905	Inf	Inf	0.272291543062746	0.949950371423891
